batch_id,plant_id,batch_start,batch_end,status,planned_duration_minutes
BCH-01894,PLT-003,2024-10-25 19:34:21,2024-10-26 00:52:17,aborted,420
BCH-01895,PLT-003,2024-10-26 18:13:27,2024-10-27 03:23:29,completed,420
BCH-01896,PLT-003,2024-10-29 05:52:31,2024-10-29 13:05:44,completed,420
BCH-01897,PLT-003,2024-10-29 23:00:52,2024-10-30 03:57:09,aborted,420
BCH-01898,PLT-003,2024-10-31 02:26:08,2024-10-31 17:22:58,completed,420
BCH-01899,PLT-003,2024-10-31 10:00:40,2024-10-31 17:38:18,completed,420
BCH-01900,PLT-003,2024-10-31 10:10:46,2024-10-31 20:05:36,completed,420
BCH-01901,PLT-003,2024-11-01 14:20:31,2024-11-02 01:00:56,completed,420
BCH-01902,PLT-003,2024-11-01 19:00:36,2024-11-02 13:58:31,completed,420
BCH-01903,PLT-003,2024-11-01 23:03:07,2024-11-02 09:25:15,completed,420
BCH-01904,PLT-003,2024-11-02 03:27:34,2024-11-02 10:24:12,aborted,420
BCH-01905,PLT-003,2024-11-02 04:56:28,2024-11-02 11:54:43,aborted,420
BCH-01906,PLT-003,2024-11-03 04:26:20,2024-11-03 13:56:24,aborted,420
BCH-01907,PLT-003,2024-11-05 08:09:32,2024-11-05 13:56:55,aborted,420
BCH-01908,PLT-003,2024-11-05 19:23:36,2024-11-06 05:07:50,completed,420
BCH-01909,PLT-003,2024-11-06 14:41:26,2024-11-06 15:35:10,aborted,420
BCH-01910,PLT-003,2024-11-06 18:13:00,2024-11-07 02:17:15,completed,420
BCH-01911,PLT-003,2024-11-06 20:24:32,2024-11-07 04:35:11,completed,420
BCH-01912,PLT-003,2024-11-07 07:24:10,2024-11-07 16:02:28,completed,420
BCH-01913,PLT-003,2024-11-07 09:20:40,2024-11-08 00:02:00,completed,420
BCH-01914,PLT-003,2024-11-09 12:09:19,2024-11-09 20:33:25,completed,420
BCH-01915,PLT-003,2024-11-10 00:36:25,2024-11-10 10:44:45,completed,420
BCH-01916,PLT-003,2024-11-10 01:44:55,2024-11-10 10:29:01,completed,420
BCH-01917,PLT-003,2024-11-11 16:15:47,2024-11-12 01:36:01,completed,420
BCH-01918,PLT-003,2024-11-12 04:06:15,2024-11-12 10:00:42,aborted,420
BCH-01919,PLT-003,2024-11-14 02:07:46,2024-11-14 02:26:07,aborted,420
BCH-01920,PLT-003,2024-11-14 22:56:22,2024-11-15 13:32:09,completed,420
BCH-01921,PLT-003,2024-11-15 18:14:55,2024-11-16 03:18:03,aborted,420
BCH-01922,PLT-003,2024-11-15 20:35:51,2024-11-15 21:48:09,aborted,420
BCH-01923,PLT-003,2024-11-16 01:03:20,2024-11-16 11:42:35,completed,420
BCH-01924,PLT-003,2024-11-16 01:18:58,2024-11-16 04:11:30,aborted,420
BCH-01925,PLT-003,2024-11-17 18:38:24,2024-11-18 03:42:45,completed,420
BCH-01926,PLT-003,2024-11-18 12:53:40,2024-11-19 02:13:40,completed,420
BCH-01927,PLT-003,2024-11-19 12:45:32,2024-11-19 21:43:04,completed,420
BCH-01928,PLT-003,2024-11-20 10:35:14,2024-11-20 19:55:30,completed,420
BCH-01929,PLT-003,2024-11-22 03:29:11,2024-11-22 14:48:34,completed,420
BCH-01930,PLT-003,2024-11-22 17:49:45,2024-11-23 04:47:50,completed,420
BCH-01931,PLT-003,2024-11-23 02:41:12,2024-11-23 15:30:56,completed,420
BCH-01932,PLT-003,2024-11-23 07:59:40,2024-11-23 22:23:34,completed,420
BCH-01933,PLT-003,2024-11-23 21:49:51,2024-11-24 00:48:44,aborted,420
BCH-01934,PLT-003,2024-11-24 01:41:04,2024-11-24 13:37:20,completed,420
BCH-01935,PLT-003,2024-11-24 04:29:00,2024-11-24 06:14:52,aborted,420
BCH-01936,PLT-003,2024-11-24 19:09:01,2024-11-25 03:09:14,completed,420
BCH-01937,PLT-003,2024-11-26 04:59:37,2024-11-26 15:24:27,completed,420
BCH-01938,PLT-003,2024-11-26 08:04:12,2024-11-26 18:59:54,completed,420
BCH-01939,PLT-003,2024-11-26 17:10:09,2024-11-26 18:08:11,aborted,420
BCH-01940,PLT-003,2024-11-27 07:37:28,2024-11-27 18:33:01,completed,420
BCH-01941,PLT-003,2024-11-27 11:42:32,2024-11-27 21:15:32,completed,420
BCH-01942,PLT-003,2024-11-27 21:03:02,2024-11-28 02:32:59,aborted,420
BCH-01943,PLT-003,2024-11-28 00:45:39,2024-11-28 14:20:56,completed,420
BCH-01944,PLT-003,2024-11-28 02:36:47,2024-11-28 11:21:55,completed,420
BCH-01945,PLT-003,2024-11-28 16:27:11,2024-11-29 06:28:02,completed,420
BCH-01946,PLT-003,2024-11-28 18:31:27,2024-11-29 03:08:45,completed,420
BCH-01947,PLT-003,2024-11-28 23:39:24,2024-11-29 08:00:19,completed,420
BCH-01948,PLT-003,2024-11-29 21:47:14,2024-11-29 23:41:53,aborted,420
BCH-01949,PLT-003,2024-11-30 07:15:39,2024-11-30 16:15:34,completed,420
BCH-01950,PLT-003,2024-11-30 15:42:40,2024-12-01 02:04:53,completed,420
BCH-01951,PLT-003,2024-11-30 16:59:37,2024-12-01 04:36:02,completed,420
BCH-01952,PLT-003,2024-11-30 21:49:05,2024-12-01 05:11:09,completed,420
BCH-01953,PLT-003,2024-12-01 00:04:45,2024-12-01 13:33:37,completed,420
BCH-01954,PLT-003,2024-12-01 17:48:40,2024-12-02 06:38:31,completed,420
BCH-01955,PLT-003,2024-12-01 18:33:04,2024-12-01 20:27:07,aborted,420
BCH-01956,PLT-003,2024-12-02 00:40:21,2024-12-02 09:34:36,completed,420
BCH-01957,PLT-003,2024-12-02 08:02:27,2024-12-02 16:41:17,completed,420
BCH-01958,PLT-003,2024-12-03 00:47:05,2024-12-03 02:57:41,aborted,420
BCH-01959,PLT-003,2024-12-03 20:51:38,2024-12-04 00:01:26,aborted,420
BCH-01960,PLT-003,2024-12-04 10:15:45,2024-12-04 11:33:52,aborted,420
BCH-01961,PLT-003,2024-12-04 12:45:15,2024-12-04 23:48:01,completed,420
BCH-01962,PLT-003,2024-12-04 17:06:16,2024-12-05 03:08:32,completed,420
BCH-01963,PLT-003,2024-12-04 17:18:49,2024-12-04 19:21:10,aborted,420
BCH-01964,PLT-003,2024-12-05 04:49:01,2024-12-05 13:37:09,completed,420
BCH-01965,PLT-003,2024-12-05 15:54:14,2024-12-06 00:06:18,completed,420
BCH-01966,PLT-003,2024-12-06 22:26:39,2024-12-07 05:26:39,completed,420
BCH-01967,PLT-003,2024-12-07 01:03:00,2024-12-07 13:19:26,completed,420
BCH-01968,PLT-003,2024-12-07 13:56:38,2024-12-07 23:52:13,completed,420
BCH-01969,PLT-003,2024-12-07 13:58:53,2024-12-07 16:20:34,aborted,420
BCH-01970,PLT-003,2024-12-08 16:49:44,2024-12-09 01:33:12,completed,420
BCH-01971,PLT-003,2024-12-09 20:58:54,2024-12-10 02:19:08,aborted,420
BCH-01972,PLT-003,2024-12-10 09:04:45,2024-12-10 21:37:11,completed,420
BCH-01973,PLT-003,2024-12-14 10:10:27,2024-12-14 19:17:00,completed,420
BCH-01974,PLT-003,2024-12-14 12:16:38,2024-12-14 19:48:56,completed,420
BCH-01975,PLT-003,2024-12-14 18:28:08,2024-12-15 04:43:08,completed,420
BCH-01976,PLT-003,2024-12-14 20:19:18,2024-12-15 06:03:51,aborted,420
BCH-01977,PLT-003,2024-12-15 02:55:59,2024-12-15 09:41:48,aborted,420
BCH-01978,PLT-003,2024-12-15 12:51:17,2024-12-16 01:46:15,completed,420
BCH-01979,PLT-003,2024-12-17 04:41:23,2024-12-17 14:42:18,aborted,420
BCH-01980,PLT-003,2024-12-17 22:47:39,2024-12-18 10:26:06,aborted,420
BCH-01981,PLT-003,2024-12-18 02:04:22,2024-12-18 16:51:20,completed,420
BCH-01982,PLT-003,2024-12-18 22:46:39,2024-12-19 07:07:25,completed,420
BCH-01983,PLT-003,2024-12-19 21:16:35,2024-12-20 06:35:58,completed,420
BCH-01984,PLT-003,2024-12-19 21:55:47,2024-12-20 00:53:05,aborted,420
BCH-01985,PLT-003,2024-12-20 05:07:26,2024-12-20 06:20:33,aborted,420
BCH-01986,PLT-003,2024-12-21 10:45:13,2024-12-22 00:29:44,completed,420
BCH-01987,PLT-003,2024-12-22 16:20:42,2024-12-23 04:03:27,aborted,420
BCH-01988,PLT-003,2024-12-23 06:36:29,2024-12-23 16:00:40,aborted,420
BCH-01989,PLT-003,2024-12-23 08:03:53,2024-12-23 19:56:13,aborted,420
BCH-01990,PLT-003,2024-12-23 19:43:23,2024-12-24 03:53:59,aborted,420
BCH-01991,PLT-003,2024-12-24 01:07:36,2024-12-24 12:42:43,aborted,420
BCH-01992,PLT-003,2024-12-24 02:40:37,2024-12-24 15:41:04,completed,420
BCH-01993,PLT-003,2024-12-24 08:14:36,2024-12-24 22:31:18,completed,420
BCH-01994,PLT-003,2024-12-25 05:12:18,2024-12-25 15:01:38,completed,420
BCH-01995,PLT-003,2024-12-25 18:21:51,2024-12-26 08:39:09,completed,420
BCH-01996,PLT-003,2024-12-26 15:23:12,2024-12-27 07:04:31,completed,420
BCH-01997,PLT-003,2024-12-27 10:03:30,2024-12-27 20:15:32,completed,420
BCH-01998,PLT-003,2024-12-27 11:00:41,2024-12-27 21:11:39,completed,420
BCH-01999,PLT-003,2024-12-27 19:33:52,2024-12-28 11:26:03,completed,420
BCH-02000,PLT-003,2024-12-28 12:54:02,2024-12-28 15:34:50,aborted,420
BCH-02001,PLT-003,2024-12-29 05:37:30,2024-12-29 13:14:42,completed,420
