log_id,batch_id,equip_id,plant_id,process_step,step_start,step_end,ideal_duration_minutes,actual_duration_minutes,downtime_minutes,outcome,run_time_minutes,availability,performance,quality,oee
LOG-004241,BCH-01150,EQ-201,PLT-002,Step 1 – Granulation,2024-09-20 13:20:56,2024-09-20 14:50:56,90,90.0,0.0,completed,90.0,0.5561,0.6496,0.5936,0.2144
LOG-004242,BCH-01150,EQ-202,PLT-002,Step 2 – Blending,2024-09-20 14:50:56,2024-09-20 16:00:23,60,69.5,9.5,completed,60.0,0.6098,0.6004,0.4937,0.1808
LOG-004243,BCH-01150,EQ-203,PLT-002,Step 3 – Compression,2024-09-20 16:00:23,2024-09-20 18:05:23,120,125.0,5.0,completed,120.0,0.6356,0.6371,0.5643,0.2285
LOG-004244,BCH-01150,EQ-204,PLT-002,Step 4 – Coating,2024-09-20 18:05:23,2024-09-20 20:35:23,150,150.0,0.0,completed,150.0,0.5517,0.5059,0.6259,0.1747
LOG-004245,BCH-01151,EQ-201,PLT-002,Step 1 – Granulation,2024-09-20 17:31:07,2024-09-20 19:52:29,90,141.4,51.4,completed,90.0,0.4984,0.5276,0.5714,0.1503
LOG-004246,BCH-01151,EQ-202,PLT-002,Step 2 – Blending,2024-09-20 19:52:29,2024-09-20 20:52:29,60,60.0,0.0,completed,60.0,0.5829,0.5833,0.5618,0.191
LOG-004247,BCH-01151,EQ-203,PLT-002,Step 3 – Compression,2024-09-20 20:52:29,2024-09-20 22:52:29,120,120.0,0.0,completed,120.0,0.6657,0.6883,0.6584,0.3017
LOG-004248,BCH-01151,EQ-204,PLT-002,Step 4 – Coating,2024-09-20 22:52:29,2024-09-21 01:22:29,150,150.0,0.0,completed,150.0,0.6198,0.5885,0.6166,0.2249
LOG-004249,BCH-01152,EQ-201,PLT-002,Step 1 – Granulation,2024-09-20 20:22:32,2024-09-20 21:52:32,90,90.0,0.0,completed,90.0,0.5795,0.5667,0.6863,0.2254
LOG-004250,BCH-01152,EQ-202,PLT-002,Step 2 – Blending,2024-09-20 21:52:32,2024-09-20 23:58:22,60,125.8,65.8,completed,60.0,0.436,0.5272,0.6884,0.1582
LOG-004251,BCH-01152,EQ-203,PLT-002,Step 3 – Compression,2024-09-20 23:58:22,2024-09-21 01:58:22,120,120.0,0.0,completed,120.0,0.6046,0.5322,0.5307,0.1708
LOG-004252,BCH-01152,EQ-204,PLT-002,Step 4 – Coating,2024-09-21 01:58:22,2024-09-21 04:33:22,150,155.0,5.0,completed,150.0,0.528,0.4974,0.6296,0.1654
LOG-004253,BCH-01153,EQ-201,PLT-002,Step 1 – Granulation,2024-09-20 22:13:19,2024-09-21 00:15:15,90,121.9,31.9,completed,90.0,0.4775,0.5808,0.6723,0.1865
LOG-004254,BCH-01153,EQ-202,PLT-002,Step 2 – Blending,2024-09-21 00:15:15,2024-09-21 00:42:08,60,26.9,12.6,aborted,14.3,0.4054,0.5438,0.3614,0.0797
LOG-004255,BCH-01154,EQ-201,PLT-002,Step 1 – Granulation,2024-09-21 16:31:03,2024-09-21 18:01:03,90,90.0,0.0,completed,90.0,0.5156,0.6803,0.6616,0.2321
LOG-004256,BCH-01154,EQ-202,PLT-002,Step 2 – Blending,2024-09-21 18:01:03,2024-09-21 19:01:03,60,60.0,0.0,completed,60.0,0.7032,0.5234,0.4798,0.1766
LOG-004257,BCH-01154,EQ-203,PLT-002,Step 3 – Compression,2024-09-21 19:01:03,2024-09-22 01:35:06,120,394.1,274.1,completed,120.0,0.3393,0.4097,0.6371,0.0886
LOG-004258,BCH-01154,EQ-204,PLT-002,Step 4 – Coating,2024-09-22 01:35:06,2024-09-22 02:24:16,150,49.2,0.0,aborted,49.2,0.6011,0.5207,0.3497,0.1095
LOG-004259,BCH-01155,EQ-201,PLT-002,Step 1 – Granulation,2024-09-22 04:03:01,2024-09-22 05:33:01,90,90.0,0.0,completed,90.0,0.6473,0.6476,0.5277,0.2212
LOG-004260,BCH-01155,EQ-202,PLT-002,Step 2 – Blending,2024-09-22 05:33:01,2024-09-22 06:33:01,60,60.0,0.0,completed,60.0,0.6512,0.5426,0.5369,0.1897
LOG-004261,BCH-01155,EQ-203,PLT-002,Step 3 – Compression,2024-09-22 06:33:01,2024-09-22 09:03:17,120,150.3,85.0,aborted,65.30000000000001,0.506,0.5006,0.2777,0.0703
LOG-004262,BCH-01156,EQ-201,PLT-002,Step 1 – Granulation,2024-09-22 06:09:45,2024-09-22 07:39:45,90,90.0,0.0,completed,90.0,0.697,0.6551,0.6143,0.2805
LOG-004263,BCH-01156,EQ-202,PLT-002,Step 2 – Blending,2024-09-22 07:39:45,2024-09-22 10:08:27,60,148.7,88.7,completed,59.99999999999999,0.4648,0.5096,0.6175,0.1463
LOG-004264,BCH-01156,EQ-203,PLT-002,Step 3 – Compression,2024-09-22 10:08:27,2024-09-22 12:08:27,120,120.0,0.0,completed,120.0,0.6787,0.5254,0.5161,0.184
LOG-004265,BCH-01156,EQ-204,PLT-002,Step 4 – Coating,2024-09-22 12:08:27,2024-09-22 14:52:31,150,164.1,14.1,completed,150.0,0.5233,0.609,0.5647,0.18
LOG-004266,BCH-01157,EQ-201,PLT-002,Step 1 – Granulation,2024-09-22 18:53:27,2024-09-22 20:23:27,90,90.0,0.0,completed,90.0,0.6549,0.5057,0.6272,0.2077
LOG-004267,BCH-01157,EQ-202,PLT-002,Step 2 – Blending,2024-09-22 20:23:27,2024-09-22 22:10:14,60,106.8,46.8,completed,60.0,0.4596,0.3759,0.6954,0.1201
LOG-004268,BCH-01157,EQ-203,PLT-002,Step 3 – Compression,2024-09-22 22:10:14,2024-09-23 03:40:57,120,330.7,210.7,completed,120.0,0.3499,0.3364,0.5103,0.0601
LOG-004269,BCH-01157,EQ-204,PLT-002,Step 4 – Coating,2024-09-23 03:40:57,2024-09-23 06:21:07,150,160.2,10.2,completed,150.0,0.6613,0.5387,0.5204,0.1854
LOG-004270,BCH-01158,EQ-201,PLT-002,Step 1 – Granulation,2024-09-23 00:07:24,2024-09-23 01:37:24,90,90.0,0.0,completed,90.0,0.5079,0.6493,0.5307,0.175
LOG-004271,BCH-01158,EQ-202,PLT-002,Step 2 – Blending,2024-09-23 01:37:24,2024-09-23 02:37:24,60,60.0,0.0,completed,60.0,0.6096,0.5133,0.5211,0.1631
LOG-004272,BCH-01158,EQ-203,PLT-002,Step 3 – Compression,2024-09-23 02:37:24,2024-09-23 02:48:15,120,10.9,0.0,aborted,10.9,0.6061,0.6556,0.2946,0.1171
LOG-004273,BCH-01159,EQ-201,PLT-002,Step 1 – Granulation,2024-09-23 07:42:50,2024-09-23 10:47:42,90,184.9,94.9,completed,90.0,0.5311,0.4835,0.4903,0.1259
LOG-004274,BCH-01159,EQ-202,PLT-002,Step 2 – Blending,2024-09-23 10:47:42,2024-09-23 15:52:09,60,304.5,244.5,completed,60.0,0.4404,0.372,0.532,0.0872
LOG-004275,BCH-01159,EQ-203,PLT-002,Step 3 – Compression,2024-09-23 15:52:09,2024-09-23 17:52:09,120,120.0,0.0,completed,120.0,0.6178,0.5107,0.6582,0.2077
LOG-004276,BCH-01159,EQ-204,PLT-002,Step 4 – Coating,2024-09-23 17:52:09,2024-09-23 20:27:09,150,155.0,5.0,completed,150.0,0.6579,0.6548,0.6578,0.2834
LOG-004277,BCH-01160,EQ-201,PLT-002,Step 1 – Granulation,2024-09-24 08:23:37,2024-09-24 10:17:45,90,114.1,24.1,completed,90.0,0.5858,0.4635,0.5024,0.1364
LOG-004278,BCH-01160,EQ-202,PLT-002,Step 2 – Blending,2024-09-24 10:17:45,2024-09-24 11:17:45,60,60.0,0.0,completed,60.0,0.7395,0.5759,0.4932,0.21
LOG-004279,BCH-01160,EQ-203,PLT-002,Step 3 – Compression,2024-09-24 11:17:45,2024-09-24 13:17:45,120,120.0,0.0,completed,120.0,0.5426,0.6514,0.5505,0.1946
LOG-004280,BCH-01160,EQ-204,PLT-002,Step 4 – Coating,2024-09-24 13:17:45,2024-09-24 15:47:45,150,150.0,0.0,completed,150.0,0.6093,0.555,0.6379,0.2157
LOG-004281,BCH-01161,EQ-201,PLT-002,Step 1 – Granulation,2024-09-24 16:10:03,2024-09-24 18:33:32,90,143.5,53.5,completed,90.0,0.4059,0.5774,0.5583,0.1308
LOG-004282,BCH-01161,EQ-202,PLT-002,Step 2 – Blending,2024-09-24 18:33:32,2024-09-24 19:33:32,60,60.0,0.0,completed,60.0,0.6476,0.6506,0.5152,0.2171
LOG-004283,BCH-01161,EQ-203,PLT-002,Step 3 – Compression,2024-09-24 19:33:32,2024-09-24 23:13:23,120,219.9,99.9,completed,120.0,0.4065,0.3751,0.7105,0.1083
LOG-004284,BCH-01161,EQ-204,PLT-002,Step 4 – Coating,2024-09-24 23:13:23,2024-09-25 02:49:27,150,216.1,66.1,completed,150.0,0.5641,0.5829,0.5225,0.1718
LOG-004285,BCH-01162,EQ-201,PLT-002,Step 1 – Granulation,2024-09-25 06:17:23,2024-09-25 08:48:50,90,151.5,61.5,completed,90.0,0.4193,0.515,0.6422,0.1387
LOG-004286,BCH-01162,EQ-202,PLT-002,Step 2 – Blending,2024-09-25 08:48:50,2024-09-25 10:46:54,60,118.1,58.1,completed,59.99999999999999,0.507,0.4477,0.6124,0.139
LOG-004287,BCH-01162,EQ-203,PLT-002,Step 3 – Compression,2024-09-25 10:46:54,2024-09-25 13:54:49,120,187.9,67.9,completed,120.0,0.4483,0.4719,0.6193,0.131
LOG-004288,BCH-01162,EQ-204,PLT-002,Step 4 – Coating,2024-09-25 13:54:49,2024-09-25 18:27:14,150,272.4,122.4,completed,149.99999999999997,0.5827,0.3981,0.5532,0.1283
LOG-004289,BCH-01163,EQ-201,PLT-002,Step 1 – Granulation,2024-09-26 17:52:35,2024-09-26 20:50:43,90,178.1,88.1,completed,90.0,0.4523,0.4965,0.6753,0.1517
LOG-004290,BCH-01163,EQ-202,PLT-002,Step 2 – Blending,2024-09-26 20:50:43,2024-09-26 21:50:43,60,60.0,0.0,completed,60.0,0.6898,0.6203,0.5902,0.2525
LOG-004291,BCH-01163,EQ-203,PLT-002,Step 3 – Compression,2024-09-26 21:50:43,2024-09-27 01:13:44,120,203.0,83.0,completed,120.0,0.4486,0.5385,0.6859,0.1657
LOG-004292,BCH-01163,EQ-204,PLT-002,Step 4 – Coating,2024-09-27 01:13:44,2024-09-27 05:26:18,150,252.6,102.6,completed,150.0,0.5324,0.479,0.4679,0.1193
LOG-004293,BCH-01164,EQ-201,PLT-002,Step 1 – Granulation,2024-09-26 18:14:15,2024-09-26 19:44:15,90,90.0,0.0,completed,90.0,0.571,0.5671,0.4816,0.1559
LOG-004294,BCH-01164,EQ-202,PLT-002,Step 2 – Blending,2024-09-26 19:44:15,2024-09-26 20:44:15,60,60.0,0.0,completed,60.0,0.6736,0.6968,0.6115,0.287
LOG-004295,BCH-01164,EQ-203,PLT-002,Step 3 – Compression,2024-09-26 20:44:15,2024-09-26 22:44:15,120,120.0,0.0,completed,120.0,0.6515,0.5251,0.6733,0.2303
LOG-004296,BCH-01164,EQ-204,PLT-002,Step 4 – Coating,2024-09-26 22:44:15,2024-09-27 03:27:03,150,282.8,132.8,completed,150.0,0.4669,0.3296,0.5077,0.0781
LOG-004297,BCH-01165,EQ-201,PLT-002,Step 1 – Granulation,2024-09-26 21:44:30,2024-09-27 00:08:28,90,144.0,54.0,completed,90.0,0.3778,0.4342,0.6017,0.0987
LOG-004298,BCH-01165,EQ-202,PLT-002,Step 2 – Blending,2024-09-27 00:08:28,2024-09-27 02:48:39,60,160.2,100.2,completed,59.99999999999999,0.3796,0.4995,0.5015,0.0951
LOG-004299,BCH-01165,EQ-203,PLT-002,Step 3 – Compression,2024-09-27 02:48:39,2024-09-27 04:48:39,120,120.0,0.0,completed,120.0,0.5673,0.5816,0.6147,0.2028
LOG-004300,BCH-01165,EQ-204,PLT-002,Step 4 – Coating,2024-09-27 04:48:39,2024-09-27 13:01:22,150,492.7,342.7,completed,150.0,0.352,0.3129,0.5177,0.057
LOG-004301,BCH-01166,EQ-201,PLT-002,Step 1 – Granulation,2024-09-27 01:09:37,2024-09-27 02:39:37,90,90.0,0.0,completed,90.0,0.5618,0.6193,0.6369,0.2216
LOG-004302,BCH-01166,EQ-202,PLT-002,Step 2 – Blending,2024-09-27 02:39:37,2024-09-27 03:44:37,60,65.0,5.0,completed,60.0,0.6677,0.4837,0.5623,0.1816
LOG-004303,BCH-01166,EQ-203,PLT-002,Step 3 – Compression,2024-09-27 03:44:37,2024-09-27 05:44:37,120,120.0,0.0,completed,120.0,0.645,0.5297,0.5427,0.1854
LOG-004304,BCH-01166,EQ-204,PLT-002,Step 4 – Coating,2024-09-27 05:44:37,2024-09-27 08:47:03,150,182.4,32.4,completed,150.0,0.4424,0.6392,0.5849,0.1654
LOG-004305,BCH-01167,EQ-201,PLT-002,Step 1 – Granulation,2024-09-27 08:05:55,2024-09-27 12:41:09,90,275.2,185.2,completed,90.0,0.4311,0.38,0.5036,0.0825
LOG-004306,BCH-01167,EQ-202,PLT-002,Step 2 – Blending,2024-09-27 12:41:09,2024-09-27 16:14:42,60,213.6,153.6,completed,60.0,0.3573,0.4823,0.4828,0.0832
LOG-004307,BCH-01167,EQ-203,PLT-002,Step 3 – Compression,2024-09-27 16:14:42,2024-09-27 18:14:42,120,120.0,0.0,completed,120.0,0.5925,0.644,0.4995,0.1906
LOG-004308,BCH-01167,EQ-204,PLT-002,Step 4 – Coating,2024-09-27 18:14:42,2024-09-27 23:25:15,150,310.5,160.5,completed,150.0,0.4288,0.3806,0.5461,0.0891
LOG-004309,BCH-01168,EQ-201,PLT-002,Step 1 – Granulation,2024-09-27 14:32:20,2024-09-27 16:17:28,90,105.1,15.1,completed,90.0,0.5802,0.4699,0.5801,0.1582
LOG-004310,BCH-01168,EQ-202,PLT-002,Step 2 – Blending,2024-09-27 16:17:28,2024-09-27 18:02:33,60,105.1,45.1,completed,59.99999999999999,0.4402,0.3887,0.6352,0.1087
LOG-004311,BCH-01168,EQ-203,PLT-002,Step 3 – Compression,2024-09-27 18:02:33,2024-09-27 20:07:33,120,125.0,5.0,completed,120.0,0.6393,0.677,0.65,0.2813
LOG-004312,BCH-01168,EQ-204,PLT-002,Step 4 – Coating,2024-09-27 20:07:33,2024-09-27 22:37:33,150,150.0,0.0,completed,150.0,0.6174,0.4849,0.5753,0.1722
LOG-004313,BCH-01169,EQ-201,PLT-002,Step 1 – Granulation,2024-09-28 05:42:09,2024-09-28 08:05:55,90,143.8,80.0,aborted,63.80000000000001,0.4293,0.4119,0.3707,0.0656
LOG-004314,BCH-01170,EQ-201,PLT-002,Step 1 – Granulation,2024-09-28 06:21:25,2024-09-28 07:51:25,90,90.0,0.0,completed,90.0,0.455,0.4877,0.6761,0.15
LOG-004315,BCH-01170,EQ-202,PLT-002,Step 2 – Blending,2024-09-28 07:51:25,2024-09-28 08:51:25,60,60.0,0.0,completed,60.0,0.6348,0.5081,0.655,0.2113
LOG-004316,BCH-01170,EQ-203,PLT-002,Step 3 – Compression,2024-09-28 08:51:25,2024-09-28 10:51:25,120,120.0,0.0,completed,120.0,0.5759,0.5938,0.6629,0.2267
LOG-004317,BCH-01170,EQ-204,PLT-002,Step 4 – Coating,2024-09-28 10:51:25,2024-09-28 13:58:56,150,187.5,37.5,completed,150.0,0.5884,0.5562,0.5786,0.1894
LOG-004318,BCH-01171,EQ-201,PLT-002,Step 1 – Granulation,2024-09-28 13:56:35,2024-09-28 14:52:21,90,55.8,11.3,aborted,44.5,0.6262,0.6746,0.2278,0.0962
LOG-004319,BCH-01172,EQ-201,PLT-002,Step 1 – Granulation,2024-09-29 09:14:15,2024-09-29 11:06:02,90,111.8,21.8,completed,90.0,0.4656,0.6092,0.5318,0.1508
LOG-004320,BCH-01172,EQ-202,PLT-002,Step 2 – Blending,2024-09-29 11:06:02,2024-09-29 12:16:26,60,70.4,10.4,completed,60.00000000000001,0.4535,0.5233,0.5492,0.1303
LOG-004321,BCH-01172,EQ-203,PLT-002,Step 3 – Compression,2024-09-29 12:16:26,2024-09-29 14:16:26,120,120.0,0.0,completed,120.0,0.611,0.6113,0.573,0.214
LOG-004322,BCH-01172,EQ-204,PLT-002,Step 4 – Coating,2024-09-29 14:16:26,2024-09-29 16:54:44,150,158.3,8.3,completed,150.0,0.523,0.5399,0.5944,0.1678
LOG-004323,BCH-01173,EQ-201,PLT-002,Step 1 – Granulation,2024-09-29 18:08:06,2024-09-29 19:38:06,90,90.0,0.0,completed,90.0,0.6714,0.6685,0.6432,0.2887
LOG-004324,BCH-01173,EQ-202,PLT-002,Step 2 – Blending,2024-09-29 19:38:06,2024-09-29 20:56:28,60,78.4,18.4,completed,60.00000000000001,0.478,0.4172,0.5544,0.1106
LOG-004325,BCH-01173,EQ-203,PLT-002,Step 3 – Compression,2024-09-29 20:56:28,2024-09-30 01:24:12,120,267.7,147.7,completed,120.0,0.4937,0.4969,0.554,0.1359
LOG-004326,BCH-01173,EQ-204,PLT-002,Step 4 – Coating,2024-09-30 01:24:12,2024-09-30 03:54:12,150,150.0,0.0,completed,150.0,0.5261,0.5722,0.6398,0.1926
LOG-004327,BCH-01174,EQ-201,PLT-002,Step 1 – Granulation,2024-09-30 00:35:28,2024-09-30 03:21:05,90,165.6,75.6,completed,90.0,0.4281,0.4689,0.5649,0.1134
LOG-004328,BCH-01174,EQ-202,PLT-002,Step 2 – Blending,2024-09-30 03:21:05,2024-09-30 05:20:24,60,119.3,59.3,completed,60.0,0.4385,0.5335,0.489,0.1144
LOG-004329,BCH-01174,EQ-203,PLT-002,Step 3 – Compression,2024-09-30 05:20:24,2024-09-30 07:49:08,120,148.7,28.7,completed,120.0,0.4746,0.4858,0.5487,0.1265
LOG-004330,BCH-01174,EQ-204,PLT-002,Step 4 – Coating,2024-09-30 07:49:08,2024-09-30 11:33:48,150,224.7,74.7,completed,150.0,0.3861,0.4494,0.6932,0.1203
LOG-004331,BCH-01175,EQ-201,PLT-002,Step 1 – Granulation,2024-09-30 05:49:20,2024-09-30 07:24:20,90,95.0,5.0,completed,90.0,0.6146,0.5422,0.6045,0.2014
LOG-004332,BCH-01175,EQ-202,PLT-002,Step 2 – Blending,2024-09-30 07:24:20,2024-09-30 09:45:21,60,141.0,81.0,completed,60.0,0.3428,0.425,0.694,0.1011
LOG-004333,BCH-01175,EQ-203,PLT-002,Step 3 – Compression,2024-09-30 09:45:21,2024-09-30 13:53:21,120,248.0,128.0,completed,120.0,0.3889,0.4581,0.6491,0.1156
LOG-004334,BCH-01175,EQ-204,PLT-002,Step 4 – Coating,2024-09-30 13:53:21,2024-09-30 16:23:21,150,150.0,0.0,completed,150.0,0.4985,0.4643,0.6306,0.146
LOG-004335,BCH-01176,EQ-201,PLT-002,Step 1 – Granulation,2024-10-01 01:30:18,2024-10-01 03:25:41,90,115.4,25.4,completed,90.0,0.4013,0.4305,0.5743,0.0992
LOG-004336,BCH-01176,EQ-202,PLT-002,Step 2 – Blending,2024-10-01 03:25:41,2024-10-01 04:40:43,60,75.0,15.0,completed,60.0,0.5277,0.4483,0.6085,0.144
LOG-004337,BCH-01176,EQ-203,PLT-002,Step 3 – Compression,2024-10-01 04:40:43,2024-10-01 06:45:43,120,125.0,5.0,completed,120.0,0.5545,0.5836,0.5721,0.1851
LOG-004338,BCH-01176,EQ-204,PLT-002,Step 4 – Coating,2024-10-01 06:45:43,2024-10-01 09:20:43,150,155.0,5.0,completed,150.0,0.4549,0.6253,0.6084,0.1731
LOG-004339,BCH-01177,EQ-201,PLT-002,Step 1 – Granulation,2024-10-01 06:09:04,2024-10-01 07:46:31,90,97.4,7.4,completed,90.0,0.5818,0.5604,0.6511,0.2123
LOG-004340,BCH-01177,EQ-202,PLT-002,Step 2 – Blending,2024-10-01 07:46:31,2024-10-01 08:46:31,60,60.0,0.0,completed,60.0,0.5701,0.6381,0.651,0.2368
LOG-004341,BCH-01177,EQ-203,PLT-002,Step 3 – Compression,2024-10-01 08:46:31,2024-10-01 10:46:31,120,120.0,0.0,completed,120.0,0.6127,0.6463,0.5562,0.2202
LOG-004342,BCH-01177,EQ-204,PLT-002,Step 4 – Coating,2024-10-01 10:46:31,2024-10-01 13:16:31,150,150.0,0.0,completed,150.0,0.5221,0.6187,0.5911,0.1909
LOG-004343,BCH-01178,EQ-201,PLT-002,Step 1 – Granulation,2024-10-01 15:54:05,2024-10-01 17:24:05,90,90.0,0.0,completed,90.0,0.5186,0.5862,0.6326,0.1923
LOG-004344,BCH-01178,EQ-202,PLT-002,Step 2 – Blending,2024-10-01 17:24:05,2024-10-01 21:15:37,60,231.5,171.5,completed,60.0,0.343,0.4341,0.6873,0.1023
LOG-004345,BCH-01178,EQ-203,PLT-002,Step 3 – Compression,2024-10-01 21:15:37,2024-10-02 00:33:04,120,197.4,77.4,completed,120.0,0.4832,0.3551,0.6547,0.1123
LOG-004346,BCH-01178,EQ-204,PLT-002,Step 4 – Coating,2024-10-02 00:33:04,2024-10-02 03:35:19,150,182.3,32.3,completed,150.0,0.6543,0.4733,0.5322,0.1648
LOG-004347,BCH-01179,EQ-201,PLT-002,Step 1 – Granulation,2024-10-02 18:30:45,2024-10-02 23:21:29,90,290.7,200.7,completed,90.0,0.4561,0.4822,0.511,0.1124
LOG-004348,BCH-01179,EQ-202,PLT-002,Step 2 – Blending,2024-10-02 23:21:29,2024-10-03 00:21:29,60,60.0,0.0,completed,60.0,0.5529,0.4655,0.5168,0.133
LOG-004349,BCH-01179,EQ-203,PLT-002,Step 3 – Compression,2024-10-03 00:21:29,2024-10-03 02:21:29,120,120.0,0.0,completed,120.0,0.571,0.5082,0.5225,0.1516
LOG-004350,BCH-01179,EQ-204,PLT-002,Step 4 – Coating,2024-10-03 02:21:29,2024-10-03 04:51:29,150,150.0,0.0,completed,150.0,0.5111,0.6052,0.481,0.1488
LOG-004351,BCH-01180,EQ-201,PLT-002,Step 1 – Granulation,2024-10-03 03:52:12,2024-10-03 05:22:12,90,90.0,0.0,completed,90.0,0.5488,0.6577,0.644,0.2324
LOG-004352,BCH-01180,EQ-202,PLT-002,Step 2 – Blending,2024-10-03 05:22:12,2024-10-03 06:22:12,60,60.0,0.0,completed,60.0,0.466,0.6165,0.5517,0.1585
LOG-004353,BCH-01180,EQ-203,PLT-002,Step 3 – Compression,2024-10-03 06:22:12,2024-10-03 09:34:01,120,191.8,71.8,completed,120.0,0.5336,0.3742,0.6539,0.1306
LOG-004354,BCH-01180,EQ-204,PLT-002,Step 4 – Coating,2024-10-03 09:34:01,2024-10-03 12:04:01,150,150.0,0.0,completed,150.0,0.445,0.6423,0.6133,0.1753
LOG-004355,BCH-01181,EQ-201,PLT-002,Step 1 – Granulation,2024-10-03 05:45:36,2024-10-03 07:50:56,90,125.3,35.3,completed,90.0,0.568,0.4258,0.5818,0.1407
LOG-004356,BCH-01181,EQ-202,PLT-002,Step 2 – Blending,2024-10-03 07:50:56,2024-10-03 09:29:04,60,98.1,38.1,completed,59.99999999999999,0.4072,0.4156,0.5427,0.0918
LOG-004357,BCH-01181,EQ-203,PLT-002,Step 3 – Compression,2024-10-03 09:29:04,2024-10-03 14:16:09,120,287.1,167.1,completed,120.00000000000004,0.4249,0.3964,0.6671,0.1124
LOG-004358,BCH-01181,EQ-204,PLT-002,Step 4 – Coating,2024-10-03 14:16:09,2024-10-03 16:46:09,150,150.0,0.0,completed,150.0,0.6464,0.6199,0.5091,0.204
LOG-004359,BCH-01182,EQ-201,PLT-002,Step 1 – Granulation,2024-10-03 07:05:38,2024-10-03 08:35:38,90,90.0,0.0,completed,90.0,0.6775,0.5901,0.4994,0.1997
LOG-004360,BCH-01182,EQ-202,PLT-002,Step 2 – Blending,2024-10-03 08:35:38,2024-10-03 09:57:41,60,82.0,22.0,completed,60.0,0.5954,0.5913,0.6626,0.2333
LOG-004361,BCH-01182,EQ-203,PLT-002,Step 3 – Compression,2024-10-03 09:57:41,2024-10-03 11:57:41,120,120.0,0.0,completed,120.0,0.5485,0.6278,0.5733,0.1974
LOG-004362,BCH-01182,EQ-204,PLT-002,Step 4 – Coating,2024-10-03 11:57:41,2024-10-03 15:09:27,150,191.8,41.8,completed,150.0,0.542,0.4817,0.4798,0.1253
LOG-004363,BCH-01183,EQ-201,PLT-002,Step 1 – Granulation,2024-10-03 15:29:40,2024-10-03 17:08:37,90,99.0,9.0,completed,90.0,0.4754,0.4771,0.6368,0.1444
LOG-004364,BCH-01183,EQ-202,PLT-002,Step 2 – Blending,2024-10-03 17:08:37,2024-10-03 17:46:08,60,37.5,0.0,aborted,37.5,0.6084,0.5538,0.3633,0.1224
LOG-004365,BCH-01184,EQ-201,PLT-002,Step 1 – Granulation,2024-10-04 13:21:06,2024-10-04 15:14:23,90,113.3,23.3,completed,90.0,0.4282,0.5901,0.5296,0.1338
LOG-004366,BCH-01184,EQ-202,PLT-002,Step 2 – Blending,2024-10-04 15:14:23,2024-10-04 16:53:33,60,99.2,39.2,completed,60.0,0.5414,0.543,0.6224,0.183
LOG-004367,BCH-01184,EQ-203,PLT-002,Step 3 – Compression,2024-10-04 16:53:33,2024-10-04 18:53:33,120,120.0,0.0,completed,120.0,0.6698,0.4811,0.5143,0.1657
LOG-004368,BCH-01184,EQ-204,PLT-002,Step 4 – Coating,2024-10-04 18:53:33,2024-10-05 00:20:59,150,327.4,177.4,completed,149.99999999999997,0.4472,0.307,0.5315,0.073
LOG-004369,BCH-01185,EQ-201,PLT-002,Step 1 – Granulation,2024-10-05 00:13:39,2024-10-05 02:13:39,90,120.0,30.0,completed,90.0,0.4274,0.5846,0.5933,0.1482
LOG-004370,BCH-01185,EQ-202,PLT-002,Step 2 – Blending,2024-10-05 02:13:39,2024-10-05 03:51:07,60,97.5,37.5,completed,60.0,0.4472,0.4253,0.6219,0.1183
LOG-004371,BCH-01185,EQ-203,PLT-002,Step 3 – Compression,2024-10-05 03:51:07,2024-10-05 07:37:08,120,226.0,106.0,completed,120.0,0.5005,0.503,0.6298,0.1586
LOG-004372,BCH-01185,EQ-204,PLT-002,Step 4 – Coating,2024-10-05 07:37:08,2024-10-05 10:07:08,150,150.0,0.0,completed,150.0,0.6537,0.5915,0.5444,0.2105
LOG-004373,BCH-01186,EQ-201,PLT-002,Step 1 – Granulation,2024-10-05 07:25:12,2024-10-05 08:21:28,90,56.3,31.4,aborted,24.9,0.45,0.564,0.2634,0.0669
LOG-004374,BCH-01187,EQ-201,PLT-002,Step 1 – Granulation,2024-10-05 09:06:31,2024-10-05 11:19:29,90,133.0,43.0,completed,90.0,0.4734,0.393,0.6169,0.1148
LOG-004375,BCH-01187,EQ-202,PLT-002,Step 2 – Blending,2024-10-05 11:19:29,2024-10-05 12:19:29,60,60.0,0.0,completed,60.0,0.6128,0.6132,0.4693,0.1763
LOG-004376,BCH-01187,EQ-203,PLT-002,Step 3 – Compression,2024-10-05 12:19:29,2024-10-05 14:19:29,120,120.0,0.0,completed,120.0,0.5316,0.5566,0.5377,0.1591
LOG-004377,BCH-01187,EQ-204,PLT-002,Step 4 – Coating,2024-10-05 14:19:29,2024-10-05 16:49:29,150,150.0,0.0,completed,150.0,0.5773,0.5643,0.6364,0.2073
LOG-004378,BCH-01188,EQ-201,PLT-002,Step 1 – Granulation,2024-10-05 11:12:22,2024-10-05 12:42:22,90,90.0,0.0,completed,90.0,0.4911,0.562,0.4675,0.129
LOG-004379,BCH-01188,EQ-202,PLT-002,Step 2 – Blending,2024-10-05 12:42:22,2024-10-05 13:57:42,60,75.3,15.3,completed,60.0,0.5047,0.4791,0.5281,0.1277
LOG-004380,BCH-01188,EQ-203,PLT-002,Step 3 – Compression,2024-10-05 13:57:42,2024-10-05 17:37:27,120,219.7,99.7,completed,120.0,0.4824,0.5498,0.4991,0.1324
